position,x,y
342,4.133398329712316,0.6400098318094078
343,2.890532141509415,0.4139277629612954
344,2.079950858748546,2.077187694057364
345,0.3709488230797854,2.7364462135689767
346,0.6079426417743176,3.357795104005387
347,0.48920202782974737,7.4608175782058135
348,0.46615317413112506,16.218606220178685
349,0.4769360865625639,20.323540536240593
350,0.6094180966559766,28.50835715123845
351,0.41896730646580266,13.715910227089022
352,1.4201058016590504,6.222088855341092
353,0.4236329110082223,2.0496004065931457
354,0.3463647707551016,0.7731190432250982
355,0.3573129430445093,1.9048219744189365
356,0.33516013233497005,1.3058411484517598
357,0.3678732192378624,0.6982036506635684
358,0.36407767539515634,0.5600582955033192
359,0.2544296543389168,0.5528687079739302
360,1.6085587801188186,1.082793438300408
361,2.1858794343712287,0.1351312854344043
362,2.447096219172737,0.24927115937415617
363,2.2299558240097364,0.2319973212793218
364,2.432156395720323,0.2704212185439804
365,4.457710281480901,0.22464310353198932
366,13.957680827198033,0.2569196417588904
367,27.993634348345985,0.3546691010093557
368,29.716482844733267,1.479768847861616
369,19.845534874726834,0.5225176041495008
370,5.817401205824338,0.7352400871475635
371,2.8813412649005294,0.6662340299796892
372,1.9724580730748902,0.7811551752955959
373,2.0634367768345667,0.6792447049491235
374,2.1411671492515674,0.8875140502314519
375,1.8314506189300495,2.170631693850565
376,1.6736709109603203,5.6772651949380215
377,0.23145734141516572,13.985622337393771
378,0.42357904470185487,13.65212485215364
379,0.3784450785228177,6.976484727248948
380,0.2984084164759578,14.280969506088333
381,0.3971487916598004,4.443970905811105
382,0.43222289198725594,2.9816701864313178
383,0.4745212772123716,2.392245604266442
384,1.6703912898770783,3.408568818882261
385,0.757595691066481,0.41889073046042774
386,1.0403615535070478,0.24917340127090876
387,0.888954850316348,0.19288279688732016
388,0.8682647410215987,0.2450121207989402
389,0.8288535091683121,0.20219440519134857
390,1.1393037118436609,0.2261362672161439
391,1.9398831253924442,0.09193001720950458
392,5.5632806685227125,0.9736875316225296
393,7.504513944754596,0.08061525362309895
394,11.188436299802005,0.21992895220053543
395,19.010628298217032,0.17196289543395143
396,26.047913164681994,0.20733681770012216
397,27.014764731229963,0.17844466670914277
398,10.577630678732856,0.2514200429357685
399,4.6228815880201655,0.3279861368684891
400,2.9428141520445976,1.5419240988855214
401,0.8529660580257685,0.9801295777371754
402,0.587487687373689,1.233084281768273
403,0.7095152956199839,1.1612911010917777
404,0.683020292156447,1.3488234116726021
405,0.48424741022437523,2.127992589612245
406,0.5686646705693298,2.7849694864814616
407,0.46767220746017235,9.600407806178566
408,1.3587814010445696,21.885683717346453
409,0.3564115198619476,18.215619590821078
410,0.46617050919798436,4.967201462699671
411,0.5010702220471964,2.1366706925591132
412,0.6203599525957246,1.981364317598198
413,0.5484372790754805,2.0625136792981493
414,0.47306476348729914,1.973286493687384
415,0.6626024734290433,1.5370478729215487
416,2.194375652001331,1.7264385182330895
417,1.3159858184747257,0.32727948027529985
418,1.5924717186271165,0.2594398140609483
419,1.3771054481075957,0.18661807710622075
420,1.2400410332213927,0.246274289869179
421,2.541775824237534,0.24871998793424624
422,2.302838316891532,0.2751696152990229
423,2.5974285191673094,0.11092397139784135
424,15.043954954563995,0.930816604187847
425,47.39301452356105,0.18269434841969565
426,44.64645681952952,0.33846101806302004
427,10.082422473723277,0.23194307967809616
428,5.388312584252285,0.2569202395254073
429,3.680268795132004,0.2349169324380148
430,3.3201945042039505,0.35108554549976445
431,2.80451138642792,0.6512772536163575
432,2.5448046699869145,2.437616792489099
433,0.514698820210854,4.520611314265006
434,0.3726117374146954,3.141609116453296
435,0.37278369736534045,3.8557124488463463
436,0.36607401972950915,5.998969197345092
437,0.3458552099717374,4.235067803522582
438,0.40836438578400974,12.785472782287352
439,0.213313082582243,6.499176463526881
440,1.1726946800491533,3.194014115853184
441,0.25538574670823927,0.729662937060071
442,0.4375612553003622,0.6015068460373819
443,0.35201219874744294,0.39319257415228276
444,0.3714690018850202,0.48854490607250567
445,0.395068051608559,0.3462511258873298
446,0.39661650442818586,0.49715298451411516
447,0.5524375435907807,0.3739291658241182
448,2.3472029836356203,1.201663545711889
449,2.924695757837028,0.26207187550613226
450,3.544400024963964,0.2977003465319057
451,6.213481433126517,0.23291832415262417
452,13.290309382227962,0.33096637158999503
453,27.06558415066295,0.2347604605885894
454,26.25806265101392,0.3087103863561627
455,16.3363776242356,0.18002423259628633
456,3.089876740359317,1.1675908297820297
457,1.228285677312093,0.5819841001715358
458,0.9963210876225072,1.036572541593985
459,0.7726025643841927,1.0737315156154874
460,0.906579449435884,1.2243201508484487
461,0.6243168550733705,2.0316074296596733
462,0.7687440633022635,1.6257073183627597
463,0.5859711222877972,4.329106394962383
464,1.5718041202016544,7.884281034397004
465,0.41691990831937076,6.062904076895903
466,0.3777318195077865,5.715792583272652
467,0.35970881131729365,9.755799993009395
468,0.31146733834666745,2.625627656020637
469,0.37980983049505673,1.9802487516641443
470,0.32099840114228256,1.5212410452856084
471,0.2417157428712072,1.21632487088572
472,1.2158962727878377,1.459707399227891
473,0.30083906511945485,0.1851047373952244
474,0.3691050890520357,0.38847203610597847
475,0.3911170085035267,0.28664829618639814
476,0.3538050816754625,0.3746766907108976
477,0.4208498943950025,0.35728304049010684
478,0.4208873886878626,0.36678691100254873
479,0.7648539700496677,0.36525931622192603
480,2.9862446181642968,1.3471380227213605
481,4.304430339601372,0.4296268118496758
482,9.124755212043224,0.5182405265274213
483,33.247729277166115,0.3846148973000364
484,19.92629547770377,0.4705849355669713
485,8.559571504150078,0.3668040793872027
486,7.462541829934471,0.5061315167218515
487,3.369165573105631,0.44978722680710365
488,2.3232937342545745,2.74566734202501
489,0.612594938340358,2.9066050628735574
490,0.9286972578979141,2.8915887922326613
491,0.6164892748147747,3.623516007077854
492,0.6785580631704021,6.146557864556834
493,0.5783226046970241,7.42642703834316
494,0.7983435599105495,18.725269821528673
495,0.46546324185204985,12.907843893795953
496,1.600072778901183,13.192490157791134
497,0.4647384199130392,8.406597236253495
498,0.3577994558359791,2.2455074943780686
499,0.36703905230811823,1.5211077492138323
500,0.3290219715312363,1.3505133227239656
501,0.34222433656874796,1.2393150555524195
502,0.3332611569315334,1.2726757396358226
503,0.21989142513687843,0.9484755094902739
504,1.3973635674531582,1.2513587263441501
505,1.4452401196296458,0.1753107195991608
506,1.9558381370084243,0.3205096966192651
507,2.451242661493206,0.2762778932793331
508,2.5159992787858845,0.3321348969002113
509,1.8116278573548885,0.2888482943519694
510,4.2483354256903,0.36018374870663616
511,7.120912024160658,0.3791083167090878
512,34.397038555898305,1.4615455145356655
513,22.044438531347073,0.31398940769426664
